datetime,precipRate,precipTotal
2026-06-14 00:59:00,1.8,1.09
2026-06-14 01:59:00,0.0,0.0
2026-06-14 02:59:00,0.0,0.0
2026-06-14 03:59:00,0.0,0.0
2026-06-14 04:59:00,0.0,0.0
2026-06-14 05:59:00,0.0,0.0
2026-06-14 06:59:00,0.0,0.0
2026-06-14 07:59:00,0.0,0.0
2026-06-14 08:59:00,0.0,0.0
2026-06-14 09:59:00,0.0,0.0
2026-06-14 10:59:00,0.0,0.0
2026-06-14 11:59:00,0.0,0.0
2026-06-14 12:59:00,0.0,0.0
2026-06-14 13:59:00,0.0,0.0
2026-06-14 14:59:00,0.0,0.0
2026-06-14 15:59:00,0.0,0.0
2026-06-14 16:59:00,0.0,0.0
2026-06-14 17:59:00,0.0,0.0
2026-06-14 18:59:00,0.0,0.0
2026-06-14 19:59:00,0.0,0.0
2026-06-14 20:59:00,0.0,0.0
2026-06-14 21:59:00,0.0,0.0
2026-06-14 22:59:00,0.0,0.0
2026-06-14 23:59:00,0.0,0.0
2026-06-15 00:59:00,0.0,0.0
2026-06-15 01:59:00,0.0,0.0
2026-06-15 02:59:00,0.0,0.0
2026-06-15 03:59:00,0.0,0.0
2026-06-15 04:59:00,0.0,0.0
2026-06-15 05:59:00,0.0,0.0
2026-06-15 06:59:00,0.0,0.0
2026-06-15 07:59:00,0.0,0.0
2026-06-15 08:59:00,0.0,0.0
2026-06-15 09:59:00,0.0,0.0
2026-06-15 10:59:00,0.0,0.0
2026-06-15 11:59:00,0.0,0.0
2026-06-15 12:59:00,0.0,0.0
2026-06-15 13:59:00,0.0,0.0
2026-06-15 14:59:00,0.0,0.0
2026-06-15 15:59:00,0.0,0.0
2026-06-15 16:59:00,0.0,0.0
2026-06-15 17:59:00,0.0,0.0
2026-06-15 18:59:00,0.0,0.0
2026-06-15 19:59:00,0.0,0.0
2026-06-15 20:59:00,0.0,0.0
2026-06-15 21:59:00,0.0,0.0
2026-06-15 22:59:00,0.0,0.0
2026-06-15 23:59:00,0.0,0.0
2026-06-16 00:59:00,0.0,0.0
2026-06-16 01:59:00,0.0,0.0
2026-06-16 02:59:00,0.0,0.0
2026-06-16 03:59:00,0.0,0.0
2026-06-16 04:59:00,0.0,0.0
2026-06-16 05:59:00,0.0,0.0
2026-06-16 06:59:00,0.0,0.0
2026-06-16 07:59:00,0.0,0.0
2026-06-16 08:59:00,0.0,0.0
2026-06-16 09:59:00,0.0,0.0
2026-06-16 10:59:00,0.0,0.0
2026-06-16 11:59:00,0.0,0.0
2026-06-16 12:59:00,0.0,0.0
2026-06-16 13:59:00,0.0,0.0
2026-06-16 14:59:00,0.0,0.0
2026-06-16 15:59:00,0.0,0.0
2026-06-16 16:59:00,0.0,0.0
2026-06-16 17:59:00,0.0,0.0
2026-06-16 18:59:00,0.0,0.0
2026-06-16 19:59:00,0.0,0.0
2026-06-16 20:59:00,0.0,0.0
2026-06-16 21:59:00,0.0,0.0
2026-06-16 22:59:00,0.0,0.0
2026-06-16 23:59:00,0.0,0.0
2026-06-17 00:59:00,0.0,0.0
2026-06-17 01:59:00,0.0,0.0
2026-06-17 02:59:00,0.0,0.0
2026-06-17 03:59:00,0.0,0.0
2026-06-17 04:59:00,0.0,0.0
2026-06-17 05:59:00,0.0,0.0
2026-06-17 06:59:00,0.0,0.0
2026-06-17 07:59:00,0.0,0.0
2026-06-17 08:59:00,0.0,0.0
2026-06-17 09:59:00,0.0,0.0
2026-06-17 10:59:00,0.0,0.0
2026-06-17 11:59:00,0.0,0.0
2026-06-17 12:59:00,0.0,0.0
2026-06-17 13:59:00,0.0,0.0
2026-06-17 14:59:00,0.0,0.0
2026-06-17 15:59:00,0.0,0.0
2026-06-17 16:59:00,0.0,0.0
2026-06-17 17:59:00,0.0,0.0
2026-06-17 18:59:00,0.0,0.0
2026-06-17 19:59:00,35.41,8.1
2026-06-17 20:59:00,24.61,13.69
2026-06-17 21:59:00,3.0,14.2
2026-06-17 22:59:00,3.0,14.2
2026-06-17 23:59:00,0.0,14.2
2026-06-18 00:59:00,0.0,14.2
2026-06-18 01:59:00,1.8,0.3
2026-06-18 02:59:00,1.8,0.3
2026-06-18 03:59:00,0.0,0.3
2026-06-18 04:59:00,0.0,0.3
2026-06-18 05:59:00,0.0,0.3
2026-06-18 06:59:00,0.0,0.3
2026-06-18 07:59:00,0.0,0.3
2026-06-18 08:59:00,0.0,0.3
2026-06-18 09:59:00,0.0,0.3
2026-06-18 10:59:00,0.0,0.3
2026-06-18 11:59:00,0.0,0.3
2026-06-18 12:59:00,0.0,0.3
2026-06-18 13:58:00,0.0,0.3
2026-06-18 14:59:00,0.0,0.3
2026-06-18 15:59:00,0.0,0.3
2026-06-18 16:59:00,0.0,0.3
2026-06-18 17:59:00,0.0,0.3
2026-06-18 18:59:00,7.8,1.8
2026-06-18 19:59:00,0.0,1.8
2026-06-18 20:59:00,0.0,1.8
2026-06-18 21:59:00,0.0,1.8
2026-06-18 22:59:00,0.0,1.8
2026-06-18 23:59:00,0.0,1.8
2026-06-19 00:59:00,0.0,1.8
2026-06-19 01:59:00,0.0,0.0
2026-06-19 02:59:00,0.0,0.0
2026-06-19 03:59:00,0.0,0.0
2026-06-19 04:59:00,0.0,0.0
2026-06-19 05:59:00,0.0,0.0
2026-06-19 06:59:00,0.0,0.0
2026-06-19 07:59:00,0.0,0.0
2026-06-19 08:59:00,0.0,0.0
2026-06-19 09:59:00,0.0,0.0
2026-06-19 10:59:00,0.0,0.0
2026-06-19 11:59:00,0.0,0.0
2026-06-19 12:59:00,0.0,0.0
2026-06-19 13:59:00,0.0,0.0
2026-06-19 14:59:00,0.0,0.0
2026-06-19 15:59:00,0.0,0.0
2026-06-19 16:59:00,0.0,0.0
2026-06-19 17:59:00,24.0,5.31
2026-06-19 18:59:00,21.01,7.39
2026-06-19 19:59:00,0.0,7.39
2026-06-19 20:59:00,0.0,7.39
2026-06-19 21:59:00,0.0,7.39
2026-06-19 22:59:00,0.0,7.39
2026-06-19 23:59:00,0.0,7.39
2026-06-20 00:59:00,0.0,7.39
2026-06-20 01:59:00,0.0,0.0
2026-06-20 02:59:00,0.0,0.0
2026-06-20 03:59:00,0.0,0.0
2026-06-20 04:59:00,0.0,0.0
2026-06-20 05:59:00,1.19,0.2
2026-06-20 06:59:00,0.0,0.2
2026-06-20 07:59:00,0.0,0.2
2026-06-20 08:59:00,0.0,0.2
2026-06-20 09:59:00,0.0,0.2
2026-06-20 10:29:00,0.0,0.2
