datetime,precipRate,precipTotal
2026-05-13 00:59:00,0.0,2.31
2026-05-13 01:59:00,0.0,0.0
2026-05-13 02:59:00,1.19,0.2
2026-05-13 03:59:00,0.0,0.2
2026-05-13 04:59:00,0.0,0.2
2026-05-13 05:59:00,0.0,0.2
2026-05-13 06:59:00,0.0,0.2
2026-05-13 07:59:00,0.0,0.2
2026-05-13 08:59:00,0.0,0.2
2026-05-13 09:59:00,1.8,0.51
2026-05-13 10:59:00,0.0,0.51
2026-05-13 11:59:00,0.0,0.51
2026-05-13 12:59:00,0.0,0.51
2026-05-13 13:59:00,0.0,0.51
2026-05-13 14:59:00,0.0,0.51
2026-05-13 15:59:00,0.0,0.51
2026-05-13 16:59:00,0.0,0.51
2026-05-13 17:59:00,0.0,0.51
2026-05-13 18:59:00,0.0,0.51
2026-05-13 19:59:00,0.0,0.51
2026-05-13 20:59:00,0.0,0.51
2026-05-13 21:59:00,0.0,0.51
2026-05-13 22:59:00,0.0,0.51
2026-05-13 23:59:00,0.0,0.51
2026-05-14 00:59:00,0.0,0.51
2026-05-14 01:59:00,0.0,0.0
2026-05-14 02:59:00,0.0,0.0
2026-05-14 03:59:00,0.0,0.0
2026-05-14 04:59:00,0.0,0.0
2026-05-14 05:59:00,0.0,0.0
2026-05-14 06:59:00,0.0,0.0
2026-05-14 07:59:00,0.0,0.0
2026-05-14 08:59:00,0.0,0.0
2026-05-14 09:59:00,0.0,0.0
2026-05-14 10:59:00,0.0,0.0
2026-05-14 11:59:00,0.0,0.0
2026-05-14 12:59:00,0.0,0.0
2026-05-14 13:59:00,0.0,0.0
2026-05-14 14:59:00,0.0,0.0
2026-05-14 15:59:00,0.0,0.0
2026-05-14 16:59:00,0.0,0.0
2026-05-14 17:59:00,0.0,0.0
2026-05-14 18:59:00,0.0,0.0
2026-05-14 19:59:00,0.0,0.0
2026-05-14 20:59:00,0.0,0.0
2026-05-14 21:59:00,0.0,0.0
2026-05-14 22:59:00,0.0,0.0
2026-05-14 23:59:00,0.0,0.0
2026-05-15 00:59:00,0.0,0.0
2026-05-15 01:59:00,0.0,0.0
2026-05-15 02:59:00,0.0,0.0
2026-05-15 03:59:00,0.0,0.0
2026-05-15 04:59:00,0.0,0.0
2026-05-15 05:59:00,0.0,0.0
2026-05-15 06:59:00,0.0,0.0
2026-05-15 07:59:00,0.0,0.0
2026-05-15 08:59:00,0.0,0.0
2026-05-15 09:59:00,0.0,0.0
2026-05-15 10:59:00,0.0,0.0
2026-05-15 11:59:00,0.0,0.0
2026-05-15 12:59:00,0.0,0.0
2026-05-15 13:59:00,0.0,0.0
2026-05-15 14:59:00,1.8,0.79
2026-05-15 15:59:00,1.8,1.5
2026-05-15 16:59:00,0.0,1.5
2026-05-15 17:59:00,0.0,1.5
2026-05-15 18:59:00,0.0,1.5
2026-05-15 19:59:00,0.0,1.5
2026-05-15 20:59:00,0.0,1.5
2026-05-15 21:59:00,0.0,1.5
2026-05-15 22:59:00,0.0,1.5
2026-05-15 23:59:00,0.0,1.5
2026-05-16 00:59:00,0.0,1.5
2026-05-16 01:58:00,0.0,0.0
2026-05-16 02:59:00,0.0,0.0
2026-05-16 03:59:00,0.0,0.0
2026-05-16 04:59:00,0.0,0.0
2026-05-16 05:59:00,0.0,0.0
2026-05-16 06:59:00,0.0,0.0
2026-05-16 07:58:00,0.0,0.0
2026-05-16 08:59:00,0.0,0.0
2026-05-16 09:59:00,0.0,0.0
2026-05-16 10:59:00,0.0,0.0
2026-05-16 11:59:00,0.0,0.0
2026-05-16 12:59:00,0.0,0.0
2026-05-16 13:59:00,0.0,0.0
2026-05-16 14:59:00,24.61,4.6
2026-05-16 15:59:00,25.81,15.19
2026-05-16 16:59:00,1.8,15.49
2026-05-16 17:59:00,0.0,15.49
2026-05-16 18:59:00,1.8,15.8
2026-05-16 19:59:00,0.0,15.8
2026-05-16 20:59:00,0.0,15.8
2026-05-16 21:59:00,0.0,15.8
2026-05-16 22:59:00,0.0,15.8
2026-05-16 23:59:00,0.0,15.8
2026-05-17 00:59:00,0.0,15.8
2026-05-17 01:59:00,0.0,0.0
